ID;OBJ_ID;NAME;PID
10190;FF000000-0000-0020-9000-000000000300-26413;中兴公兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10191;FF000000-0000-0020-9000-000000000300-26414;宝山宝昌;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10192;FF000000-0000-0020-9000-000000000300-26415;永兴鸿兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10193;FF000000-0000-0020-9000-000000000300-26416;鸿兴象山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10194;FF000000-0000-0020-9000-000000000300-26418;临山公兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10195;FF000000-0000-0020-9000-000000000300-26419;公兴永兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10196;FF000000-0000-0020-9000-000000000300-26420;永兴公兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10197;FF000000-0000-0020-9000-000000000300-26421;会文虬江北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10198;FF000000-0000-0020-9000-000000000300-26422;会文永兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10199;FF000000-0000-0020-9000-000000000300-26424;永兴会文;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10200;FF000000-0000-0020-9000-000000000300-26425;永兴民德;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10201;FF000000-0000-0020-9000-000000000300-26426;民德永兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10202;FF000000-0000-0020-9000-000000000300-26427;和田73弄;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10203;FF000000-0000-0020-9000-000000000300-26432;启东宝源;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10204;FF000000-0000-0020-9000-000000000300-26440;宝山鸿兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10205;FF000000-0000-0020-9000-000000000300-26441;鸿兴宝山南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10206;FF000000-0000-0020-9000-000000000300-26442;鸿兴宝山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10207;FF000000-0000-0020-9000-000000000300-26443;宝山虬江;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10208;FF000000-0000-0020-9000-000000000300-26444;宝昌宝源;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10209;FF000000-0000-0020-9000-000000000300-26445;宝昌虬江;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10210;FF000000-0000-0020-9000-000000000300-26446;虬江宝昌;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10211;FF000000-0000-0020-9000-000000000300-26447;虬江宝山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10212;FF000000-0000-0020-9000-000000000300-26448;交通虬江;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10213;FF000000-0000-0020-9000-000000000300-26449;交通会文;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10214;FF000000-0000-0020-9000-000000000300-26451;虬江交通;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10215;FF000000-0000-0020-9000-000000000300-26452;公兴虬江;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10216;FF000000-0000-0020-9000-000000000300-26453;公兴永兴南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10217;FF000000-0000-0020-9000-000000000300-26454;虬江公兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10218;FF000000-0000-0020-9000-000000000300-26455;虬江947;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10219;FF000000-0000-0020-9000-000000000300-26456;虬江公兴西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10220;FF000000-0000-0020-9000-000000000300-26457;王家宅会文;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10221;FF000000-0000-0020-9000-000000000300-26458;会文王家宅;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10222;FF000000-0000-0020-9000-000000000300-26459;虬江会文;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10223;FF000000-0000-0020-9000-000000000300-26460;宝山天目;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10224;FF000000-0000-0020-9000-000000000300-26461;东华宝山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10225;FF000000-0000-0020-9000-000000000300-26464;华兴64弄一;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10226;FF000000-0000-0020-9000-000000000300-26465;华兴64弄;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10227;FF000000-0000-0020-9000-000000000300-26466;华兴南林;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10228;FF000000-0000-0020-9000-000000000300-26467;华兴热河东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10229;FF000000-0000-0020-9000-000000000300-26468;华兴热河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10230;FF000000-0000-0020-9000-000000000300-26469;天目华兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10231;FF000000-0000-0020-9000-000000000300-26470;天目中西藏;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10232;FF000000-0000-0020-9000-000000000300-26471;西藏北天目;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10233;FF000000-0000-0020-9000-000000000300-26472;百禄天目;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10234;FF000000-0000-0020-9000-000000000300-26473;天目百禄;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10235;FF000000-0000-0020-9000-000000000300-26474;宝通宝山北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10236;FF000000-0000-0020-9000-000000000300-26475;宝通中兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10237;FF000000-0000-0020-9000-000000000300-26476;中兴宝通;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10238;FF000000-0000-0020-9000-000000000300-26477;天通庵宝通;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10239;FF000000-0000-0020-9000-000000000300-26478;天通庵西宝兴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10240;FF000000-0000-0020-9000-000000000300-26479;天通庵501;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10241;FF000000-0000-0020-9000-000000000300-26482;南杨湖汶水;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10242;FF000000-0000-0020-9000-000000000300-26483;塘南汶水;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10243;FF000000-0000-0020-9000-000000000300-26485;北孙宅泵站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10244;FF000000-0000-0020-9000-000000000300-26491;沪太支735;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10245;FF000000-0000-0020-9000-000000000300-26492;沪太姜家桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10246;FF000000-0000-0020-9000-000000000300-26493;沪太支928弄;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10247;FF000000-0000-0020-9000-000000000300-26494;沪太支995;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10248;FF000000-0000-0020-9000-000000000300-26495;沪太路桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10249;FF000000-0000-0020-9000-000000000300-26496;沪太支1090;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10250;FF000000-0000-0020-9000-000000000300-26497;少年村沪太;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10251;FF000000-0000-0020-9000-000000000300-26499;场中守仁桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10252;FF000000-0000-0020-9000-000000000300-26501;东高泾塔水桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10253;FF000000-0000-0020-9000-000000000300-26502;海鹰小学;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10254;FF000000-0000-0020-9000-000000000300-26503;候赵泵站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10255;FF000000-0000-0020-9000-000000000300-26504;场中东营房南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10256;FF000000-0000-0020-9000-000000000300-26505;场中3300;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10257;FF000000-0000-0020-9000-000000000300-26506;场中东营房;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10258;FF000000-0000-0020-9000-000000000300-26507;场中三号桥西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10259;FF000000-0000-0020-9000-000000000300-26508;场中三号桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10260;FF000000-0000-0020-9000-000000000300-26509;徐家宅南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10261;FF000000-0000-0020-9000-000000000300-26510;场中3312;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10262;FF000000-0000-0020-9000-000000000300-26511;场中赵港巷;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10263;FF000000-0000-0020-9000-000000000300-26512;场中少年村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10264;FF000000-0000-0020-9000-000000000300-26513;少年村50;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10265;FF000000-0000-0020-9000-000000000300-26514;平民村少年村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10266;FF000000-0000-0020-9000-000000000300-26515;少年村场中;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10267;FF000000-0000-0020-9000-000000000300-26516;万荣一路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10268;FF000000-0000-0020-9000-000000000300-26522;南沈宅泵站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10269;FF000000-0000-0020-9000-000000000300-26523;南沈宅村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10270;FF000000-0000-0020-9000-000000000300-26525;原平交城;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10271;FF000000-0000-0020-9000-000000000300-26526;共青盛家角;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10272;FF000000-0000-0020-9000-000000000300-26529;场中二号桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10273;FF000000-0000-0020-9000-000000000300-26532;临汾三泉;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10274;FF000000-0000-0020-9000-000000000300-26533;场中共和新东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10275;FF000000-0000-0020-9000-000000000300-26534;场中2040;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10276;FF000000-0000-0020-9000-000000000300-26535;场中平顺;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10277;FF000000-0000-0020-9000-000000000300-26536;界泾河场中;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10278;FF000000-0000-0020-9000-000000000300-26537;塔水桥场中;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10279;FF000000-0000-0020-9000-000000000300-26538;三泉场中北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10280;FF000000-0000-0020-9000-000000000300-26539;三泉323弄;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10281;FF000000-0000-0020-9000-000000000300-26540;三泉闻喜南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10282;FF000000-0000-0020-9000-000000000300-26541;三泉闻喜北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10283;FF000000-0000-0020-9000-000000000300-26542;三泉430;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10284;FF000000-0000-0020-9000-000000000300-26543;三泉临汾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10285;FF000000-0000-0020-9000-000000000300-26544;南塔场中;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10286;FF000000-0000-0020-9000-000000000300-26565;曹杨一村棠浦;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10287;FF000000-0000-0020-9000-000000000300-26566;棠浦花溪;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10288;FF000000-0000-0020-9000-000000000300-26567;棠浦梅岭北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10289;FF000000-0000-0020-9000-000000000300-26568;梅岭北棠浦;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10290;FF000000-0000-0020-9000-000000000300-26569;曹杨七村86;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10291;FF000000-0000-0020-9000-000000000300-26570;梅岭北枫桥北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10292;FF000000-0000-0020-9000-000000000300-26571;梅岭北花溪;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10293;FF000000-0000-0020-9000-000000000300-26572;梅岭北花溪西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10294;FF000000-0000-0020-9000-000000000300-26573;枫桥梅岭西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10295;FF000000-0000-0020-9000-000000000300-26574;枫桥梅岭东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10296;FF000000-0000-0020-9000-000000000300-26575;枫桥梅岭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10297;FF000000-0000-0020-9000-000000000300-26576;杨柳青枣阳北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10298;FF000000-0000-0020-9000-000000000300-26577;桂巷新村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10299;FF000000-0000-0020-9000-000000000300-26578;杨柳青桂巷南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10300;FF000000-0000-0020-9000-000000000300-26579;杨柳青桂巷;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10301;FF000000-0000-0020-9000-000000000300-26580;杨柳青桂巷北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10302;FF000000-0000-0020-9000-000000000300-26581;杨柳青梅川;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10303;FF000000-0000-0020-9000-000000000300-26582;梅川杏山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10304;FF000000-0000-0020-9000-000000000300-26583;杨柳青梅岭北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10305;FF000000-0000-0020-9000-000000000300-26584;梅岭北1001;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10306;FF000000-0000-0020-9000-000000000300-26585;梅岭大渡河东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10307;FF000000-0000-0020-9000-000000000300-26587;枣阳桐柏;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10308;FF000000-0000-0020-9000-000000000300-26588;枣阳杏山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10309;FF000000-0000-0020-9000-000000000300-26589;兰溪枣阳;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10310;FF000000-0000-0020-9000-000000000300-26590;兰溪119;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10311;FF000000-0000-0020-9000-000000000300-26592;枫桥花溪;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10312;FF000000-0000-0020-9000-000000000300-26593;金沙江怒江东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10313;FF000000-0000-0020-9000-000000000300-26595;金沙江怒江西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10314;FF000000-0000-0020-9000-000000000300-26596;金沙江怒江;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10315;FF000000-0000-0020-9000-000000000300-26597;虬江村金沙江;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10316;FF000000-0000-0020-9000-000000000300-26599;曹安兰溪东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10317;FF000000-0000-0020-9000-000000000300-26600;曹安南石一;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10318;FF000000-0000-0020-9000-000000000300-26601;曹安曹杨西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10319;FF000000-0000-0020-9000-000000000300-26602;南石一路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10320;FF000000-0000-0020-9000-000000000300-26603;南石四路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10321;FF000000-0000-0020-9000-000000000300-26604;南石一曹安;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10322;FF000000-0000-0020-9000-000000000300-26605;曹杨二村曹安;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10323;FF000000-0000-0020-9000-000000000300-26606;曹杨八村121;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10324;FF000000-0000-0020-9000-000000000300-26607;南石一75;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10325;FF000000-0000-0020-9000-000000000300-26609;南石一南石四;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10326;FF000000-0000-0020-9000-000000000300-26610;南石四曹杨;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10327;FF000000-0000-0020-9000-000000000300-26612;曹杨二村287;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10328;FF000000-0000-0020-9000-000000000300-26613;怒江金沙江;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10329;FF000000-0000-0020-9000-000000000300-26615;怒江204;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10330;FF000000-0000-0020-9000-000000000300-26616;怒江长风公园;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10331;FF000000-0000-0020-9000-000000000300-26617;怒江大渡河东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10332;FF000000-0000-0020-9000-000000000300-26618;杏山枣阳;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10333;FF000000-0000-0020-9000-000000000300-26619;杏山桂巷南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10334;FF000000-0000-0020-9000-000000000300-26620;桂巷杏山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10335;FF000000-0000-0020-9000-000000000300-26621;杏山桂巷;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10336;FF000000-0000-0020-9000-000000000300-26622;梅川兰溪;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10337;FF000000-0000-0020-9000-000000000300-26624;曹安一号桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10338;FF000000-0000-0020-9000-000000000300-26625;曹安兰溪西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10339;FF000000-0000-0020-9000-000000000300-26626;真如西村曹安;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10340;FF000000-0000-0020-9000-000000000300-26628;曹安杨柳青;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10341;FF000000-0000-0020-9000-000000000300-26629;南石兰溪;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10342;FF000000-0000-0020-9000-000000000300-26630;兰溪南石;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10343;FF000000-0000-0020-9000-000000000300-26632;怒江金沙江北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10344;FF000000-0000-0020-9000-000000000300-26634;怒江454;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10345;FF000000-0000-0020-9000-000000000300-26635;怒江600;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10346;FF000000-0000-0020-9000-000000000300-26636;怒江李家村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10347;FF000000-0000-0020-9000-000000000300-26637;梅川大渡河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10348;FF000000-0000-0020-9000-000000000300-26639;中山支光复西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10349;FF000000-0000-0020-9000-000000000300-26640;中山盘湾里;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10350;FF000000-0000-0020-9000-000000000300-26641;盘湾里中山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10351;FF000000-0000-0020-9000-000000000300-26643;光复2213;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10352;FF000000-0000-0020-9000-000000000300-26644;中里光复西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10353;FF000000-0000-0020-9000-000000000300-26645;中里光复西北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10354;FF000000-0000-0020-9000-000000000300-26646;光复2263;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10355;FF000000-0000-0020-9000-000000000300-26647;光复西2279;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10356;FF000000-0000-0020-9000-000000000300-26648;光复西大渡河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10357;FF000000-0000-0020-9000-000000000300-26649;梅岭支中山;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10358;FF000000-0000-0020-9000-000000000300-26650;梅岭南梅岭支;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10359;FF000000-0000-0020-9000-000000000300-26651;梅岭支85;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10360;FF000000-0000-0020-9000-000000000300-26652;曹杨五村梅岭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10361;FF000000-0000-0020-9000-000000000300-26653;曹杨六村二;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10362;FF000000-0000-0020-9000-000000000300-26654;曹杨六村122;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10363;FF000000-0000-0020-9000-000000000300-26655;曹杨六村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10364;FF000000-0000-0020-9000-000000000300-26657;枣阳师大二村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10365;FF000000-0000-0020-9000-000000000300-26658;枣阳465东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10366;FF000000-0000-0020-9000-000000000300-26659;金沙江枣阳西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10367;FF000000-0000-0020-9000-000000000300-26660;枣阳金沙江;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10368;FF000000-0000-0020-9000-000000000300-26661;枣阳465;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10369;FF000000-0000-0020-9000-000000000300-26662;金沙江枣阳;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10370;FF000000-0000-0020-9000-000000000300-26663;金沙江枣阳东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10371;FF000000-0000-0020-9000-000000000300-26664;金沙江杨柳青;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10372;FF000000-0000-0020-9000-000000000300-26666;枣阳长风公园;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10373;FF000000-0000-0020-9000-000000000300-26667;金沙江中山北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10374;FF000000-0000-0020-9000-000000000300-26668;中山3489;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10375;FF000000-0000-0020-9000-000000000300-26670;杨柳青梅岭南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10376;FF000000-0000-0020-9000-000000000300-26671;杨柳青101;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10377;FF000000-0000-0020-9000-000000000300-26672;杨柳青枣阳;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10378;FF000000-0000-0020-9000-000000000300-26673;梅岭南杨柳青;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10379;FF000000-0000-0020-9000-000000000300-26674;梅岭南桐柏西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10380;FF000000-0000-0020-9000-000000000300-26675;梅岭南桐柏;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10381;FF000000-0000-0020-9000-000000000300-26676;桐柏曹杨五村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10382;FF000000-0000-0020-9000-000000000300-26677;桐柏梅岭南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10383;FF000000-0000-0020-9000-000000000300-26678;桐柏花溪;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
10384;FF000000-0000-0020-9000-000000000300-26679;梅岭南杏山西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
